en,pr1aXn8_F3I,342,1346,the deadlier it lasted from around 1346 to 1353 and resulted in the deaths of somewhere#
en,FCEwPio2bkg,476,2019,"of the NBA’s business representing more
than $500 000000 a year in revenue. However in October 2019 this was all threatened
by one tweet containing one image. It read “Fight for Freedom Stand with
Hong Kong.”"#
en,FCEwPio2bkg,711,200,"yourself Brilliant is the place to start. They help you achieve your goals in STEM and
to make it easier the first 200 people that go to brilliant.org/Wendover will get 20%
off an annual premium subscription."#
en,5-QejUTDCWw,11,"10,0","Producing this documentary was an enormous
project which involved flying myself and a crew 10000 miles to one of the most remote
places on earth and it was entirely funded by Curiosity Stream."#
en,5-QejUTDCWw,76,2017,"now to the documentary. It was this precise moment early on a Saturday
afternoon in October 2017 that changed the course of history for one of the world’s
most remote societies."#
en,5-QejUTDCWw,87,500,"course of history for one of the world’s
most remote societies. This moment that ended 500 years of isolation
from the world—cutting travel time to there from six days on a boat to six hours on a
plane."#
en,5-QejUTDCWw,134,500,"Since then though the island has been up
to quite a bit. It’s now home to about 4500 of the friendliest
people you’ll ever meet. Walking a block through its capital of Jamestown
it’s tough to go without saying hi and hello"#
en,5-QejUTDCWw,176,100,"The island sits in the same neighborhood as
nothing. Mainland Africa is 1100 miles or 1800 kilometers
to its east. Mainland South America is about 2000 miles
or 3300 kilometers to its west."#
en,5-QejUTDCWw,181,000,"Mainland Africa is 1100 miles or 1800 kilometers
to its east. Mainland South America is about 2000 miles
or 3300 kilometers to its west. London is over 4600 miles or 7500 kilometers
to its north."#
en,5-QejUTDCWw,186,600,"Mainland South America is about 2000 miles
or 3300 kilometers to its west. London is over 4600 miles or 7500 kilometers
to its north. St Helena’s isolation defines and shapes
it in absolutely every way—including perhaps"#
en,5-QejUTDCWw,204,"12,0","You see St Helena is not a wealthy place. Its GDP per capita averages just above $12000
compared to about $40000 in the UK. The issue is that getting people and things
to and from the middle of nowhere costs a"#
en,5-QejUTDCWw,232,100,"St Helena does have exports. “We have some of the rarest coffee in the
world which sells for I know 90 100 GBP in the United Kingdom for just 100 grams."#
en,5-QejUTDCWw,239,100,"“We have some of the rarest coffee in the
world which sells for I know 90 100 GBP in the United Kingdom for just 100 grams. If we could increase that to some extent
that would bring revenue to many of the farmers"#
en,5-QejUTDCWw,310,1970,"tip of Africa. This of course diminished St Helena’s
importance but still up until the 1970’s the island served as a regular stopping point
for ocean liners traveling between the UK"#
en,5-QejUTDCWw,336,1977,"closed down. The last shipping line with passenger service
to St Helena collapsed in 1977 leaving the island marooned—with no way to get to the
outside world."#
en,5-QejUTDCWw,402,2000,"She was a legendary storied vessel but
after decades of heavy use shuttling passengers to and from the island in the early 2000’s
the RMS was getting old and worn and the government started to think about what would replace
her."#
en,5-QejUTDCWw,411,100,"started to think about what would replace
her. Initial assessments found that replacing the
ship would cost up to $100 000000. This led to the question: with that kind of
money was a ship really the best option?"#
en,5-QejUTDCWw,440,2011,"St Helena was getting an airport. “The contract was signed in November 2011
and that's when Basil Read arrived on the island to start basically looking at the infrastructure
logistics."#
en,5-QejUTDCWw,476,2015,"So they constructed it over four years. At the end of 2015 the runway was completed
most of the terminal buildings were completed most of CNS equipment which is communication
and navigation equipment was installed and"#
en,5-QejUTDCWw,487,2015,"most of CNS equipment which is communication
and navigation equipment was installed and the airport was ready for a certification
at the end of October 2015.” New airports are rare."#
en,5-QejUTDCWw,532,2016,"designed; calibration flights came in; emergency
drills were conducted; drone laws were codified; operational trials were run; and then finally
in February 2016 the airport was certified and ready to open."#
en,5-QejUTDCWw,610,2016,"They just had to do the implementation flight. So on one sunny nearly cloudless April day
in 2016 a Comair 737 appeared off in the distance to the north of St Helena airport
carrying a handful of staff members of the"#
en,5-QejUTDCWw,727,2005,"Excited extremely excited. This is like the culmination of weeks months
years of hard work as far back as 2005 and we’re really really proud of everything
that’s been achieved today.”"#
en,5-QejUTDCWw,847,737,"be landing with a tail-wind. In order to successfully land a 737 with a
tail-wind on the length of runway offered at St Helena the 737 would have to be quite
light."#
en,5-QejUTDCWw,852,737,"In order to successfully land a 737 with a
tail-wind on the length of runway offered at St Helena the 737 would have to be quite
light. It wouldn’t be able to take its full capacity
of passengers or cargo."#
en,5-QejUTDCWw,1118,2012,"The first was a company called Atlantic Star
Airlines. Founded in 2012—still the early days of
the airport construction process—Atlantic Star was created specifically to serve as
an airline for St Helena."#
en,5-QejUTDCWw,1156,737,"This was going to happen. They had an agreement with TUI airlines to
charter a 737 they had announced schedules they had set fares but then of course the
airport’s opening was delayed and these"#
en,5-QejUTDCWw,1170,2016,"flights were all cancelled. After some time in October 2016 Atlantic
Star came back into the story by chartering an Avro RJ1000 to fly to the island and run
a series of test landings—a move the company"#
en,5-QejUTDCWw,1174,1000,"After some time in October 2016 Atlantic
Star came back into the story by chartering an Avro RJ1000 to fly to the island and run
a series of test landings—a move the company tried to use as evidence of their legitimacy
in the bidding process."#
en,5-QejUTDCWw,1219,190,"called Airlink. Their plan was to fly an Embraer E190 jet
to St Helena once-weekly on Saturdays. The aircraft would fly from Johannesburg to
Windhoek Namibia where it would meet another"#
en,5-QejUTDCWw,1268,2017,"This bid was as close to perfect St Helena
was going to get. On July 21st 2017 the St Helena Government
signed a contract with Airlink and announced to the world that this tiny south-Atlantic
outpost was finally getting its connection"#
en,5-QejUTDCWw,1287,190,"A few months later just over a year after
that Comair flight had arrived in the skies above St Helena an Airlink Embraer E190 did
the same. It was filled with 70 or so journalists tourists
and Saints and soon enough safely touched"#
en,5-QejUTDCWw,1737,900,"they can land. So if the cloud base is below 900 feet then
they won’t be able to see the airfield before their decision point.”"#
en,5-QejUTDCWw,1867,2019,"landing and had to divert. In fact in the first 10 months of 2019 the
airport didn’t even have a single cancelled flight."#
en,5-QejUTDCWw,1875,190,"flight. Every Saturday at about 1:15 pm at Airlink
Embraer E190 has reliably pierced through the clouds above St Helena’s airport ready
to drop off another load of eager tourists"#
en,5-QejUTDCWw,1948,190,"They try to spot the small metal tube that
represents the link between them and us. With patience the time comes and the Embraer
E190 appears in St Helena’s skies. It makes its approach usually jostled around
by the consistently inconsistent winds then"#
en,5-QejUTDCWw,2103,2013,"was it worth it? “2013 and 2014 when they were building
the airport was a big significant boom for St Helena--the amount of people that were
in and out of the island a lot of St Helenians"#
en,5-QejUTDCWw,2181,337,"Looking at the graphs the airport has had
some effect. In the 12 months after its opening 3337
people arrived on the island by plane. That’s compared to just 2616 passengers
who had arrived the previous 12 months on"#
en,5-QejUTDCWw,2188,616,"In the 12 months after its opening 3337
people arrived on the island by plane. That’s compared to just 2616 passengers
who had arrived the previous 12 months on the RMS."#
en,5-QejUTDCWw,2195,188,"the RMS. In the airport’s second year of operations
4188 passengers arrived via the airport which certainly is a measurable improvement
although overall visitor arrivals to the island"#
en,5-QejUTDCWw,2500,2010,"The UK’s Department for International Development
conducted a business case for the airport way back in 2010 and developed a tourism
growth estimate for St Helena based on how other similar islands fared in the industry
after improving their access."#
en,5-QejUTDCWw,2509,000,"other similar islands fared in the industry
after improving their access. This model starting at about 1000 tourists
per year in 2016 projected growth to 30000 yearly tourists by 2042—a number that has
been subject to intense scrutiny everywhere"#
en,5-QejUTDCWw,2515,2042,"This model starting at about 1000 tourists
per year in 2016 projected growth to 30000 yearly tourists by 2042—a number that has
been subject to intense scrutiny everywhere from the Saint Helena dinner table to the
Parliament of the United Kingdom."#
en,5-QejUTDCWw,2537,2019,"What that means is that the airport project
is not doomed from the start. What will determine its success is what’s
to come and the Christmas 2019 season is bringing something promising—sold-out flights."#
en,RyG7nzteG64,6,2020,"Browse the internet faster and easier by signing
up for free at dashlane.com/Wendover. On November 3rd 2020 hundreds of 000000s
of Americans will all make their way to their local polling stations to cast their votes—deciding
who will be the next President of the United"#
en,RyG7nzteG64,89,178,"eventually has to accurately count up to 000s
of votes. What makes the US election so difficult to
conduct right is that there are over 178000 individual voting precincts each of which
can and does do things in a slightly different"#
en,RyG7nzteG64,362,000,"results overall. The Associated Press stations about 4000
of its reporters in vote-counting centers all across the country and as soon as these
counties report results the reporters call"#
en,RyG7nzteG64,413,2016,"Some states they’ll know from the second
polls close which way they’ll go. For example in 2016 the highly democratic
states of Massachusetts New Jersey Delaware and Maryland along with the District of Columbia
were all called for Clinton by the AP the"#
en,RyG7nzteG64,441,2016,"to be trickier to call and require a good
proportion of actual results to come in. For example Minnesota’s results in 2016
weren’t called until 11:09 AM eastern and Alaska’s not until 11:58 AM eastern on the
day after the election."#
en,RyG7nzteG64,447,11:5,"For example Minnesota’s results in 2016
weren’t called until 11:09 AM eastern and Alaska’s not until 11:58 AM eastern on the
day after the election. Far before the last state is called through
the combination of electoral votes designated"#
en,RyG7nzteG64,456,270,"Far before the last state is called through
the combination of electoral votes designated to the called states will exceed the required
majority 270 and at that time the AP will send out what they call a “flash.”"#
en,RyG7nzteG64,490,11:0,"are the first major news organization to declare
a winner. Historically this tends to happen between
9:00 and 11:00 pm eastern but sometimes much later and sometimes much earlier."#
en,RyG7nzteG64,525,11 million,"When evaluating products I might use like
everyone I’m always looking for a vote of confidence and for Dashlane their 11 000000
users their top rating on the app store and their endorsement by the New York Times
Wall Street Journal Forbes and more tells"#
en,dSw7fWCrDk0,8,2017,"promo code “wendover20.” On July 12 2017 Amtrak got a new CEO. The American government-owned railroad company
would now be helmed by Richard Anderson."#
en,dSw7fWCrDk0,55,1971,"While it is government owned it is intended
to operate as a for-profit company. Despite that however it has never turned
a profit since its inception in 1971. Each year the difference between what it
makes from running its trains and what it"#
en,dSw7fWCrDk0,76,2018,"and they don’t even do that all that well. In 2018 only 73% of their trains arrived
on time. In the case of their long-distance trains
just 43% got to their destination on time."#
en,dSw7fWCrDk0,211,456,"How much money they lose ranges anywhere from
$12 per passenger in the case of the Palmetto between New York City and Savannah Georgia
all the way to $456 per passenger in the case of the Sunset Limited from New Orleans Louisiana
to Los Angeles."#
en,dSw7fWCrDk0,301,2021,"Amtrak is receiving new faster and larger
train sets for their higher-speed Acela Express service on the route in 2021. With the introduction of these Amtrak has
teased plans to create four tiers of transport"#
en,dSw7fWCrDk0,345,2019,"and DC then above that would be new nonstop
services from DC and Boston to New York. The company launched the first of these in
September 2019 with a travel time of 2 hours and 35 minutes—shaving about 15 minutes
off the travel time of the stopping Acelas."#
en,dSw7fWCrDk0,403,300,"Trains tend to be competitive in time and
cost to flights under a distance of about 300 miles or 500 kilometers. That means there are plenty of likely profitable
routes that Amtrak could set up like Dallas"#
en,dSw7fWCrDk0,451,2020,"acquired a company that had begun planning
and permitting work for a Los Angeles area to Las Vegas high-speed line and is looking
to start construction in 2020. If these projects are completed which seems
quite possible two of Amtrak’s most potentially"#
en,dSw7fWCrDk0,511,500,"Not only do they serve as economic stimulus
by providing jobs to rural areas but many of the company’s 500 stops represent the
only public transport link to the outside world from the small towns they’re in."#
en,dSw7fWCrDk0,580,3 million,"money and which don’t but this isn’t
always done well. For example it apparently cost $3 000000
a year to maintain the company’s electric train equipment outside the northeast corridor
even though aside from a small branch line"#
en,dSw7fWCrDk0,615,1977,"be cleaned of snow. The last time it snowed anywhere close to
Miami was 1977. What’s likely to happen in the near future
is that Amtrak will cut the most egregious"#
en,dSw7fWCrDk0,652,30 million,"the goal that long seemed impossible. In the company’s last fiscal year it lost
just $30 000000. In Amtrak terms that is nothing and it puts
them on track to break-even in 2020—an achievement"#
en,dSw7fWCrDk0,658,2020,"In the company’s last fiscal year it lost
just $30 000000. In Amtrak terms that is nothing and it puts
them on track to break-even in 2020—an achievement that the company has never reached since its
inception 50 years ago."#
en,dSw7fWCrDk0,757,100,"It all fits together in one durable lightweight
package and they’re so confident that it includes an 100 day return window and a lifetime
warranty. To get your perfect suitcase go to awatravel.com/wendover20
and use the promo code “wendover20”"#
en,5SDUm1bx7Zc,67,180,"and interlinked. The two country’s foundings are offset from
each other by 180 years but parallel significantly. Australia is almost the exact same size as
the contiguous United States and even has"#
en,5SDUm1bx7Zc,134,300,"The US quickly developed into one of the most
politically economically and socially powerfully countries on earth with a population well
over 300 000000. Australia however never grew into more than
a small regional power with a small population"#
en,5SDUm1bx7Zc,144,25 million,"Australia however never grew into more than
a small regional power with a small population of just 25 000000. Now Australia is no doubt a highly successful
nation."#
en,5SDUm1bx7Zc,234,400,"The largest city in Australia that’s not
directly on the coast in fact is Canberra—the capital—which has a population of just 400000
and was a planned city meaning its development cannot be a perfect indicator for the viability
of inland life in Australia."#
en,5SDUm1bx7Zc,244,115,"cannot be a perfect indicator for the viability
of inland life in Australia. Even then it sits a mere 70 miles or 115
kilometers from the coast. If you’re talking about population centers
that are significantly offset from the coast"#
en,5SDUm1bx7Zc,257,"24,0","in the outback as it’s called the largest
would probably be Alice Springs—a northern territory town of just 24000. This desolation can be further exemplified
by the country’s road network."#
en,5SDUm1bx7Zc,375,875,"successful in the world at attracting international
students. The country is home to about 875000
international students across all types of schools."#
en,5SDUm1bx7Zc,381,25 million,"schools. Now of course remember the entire population
of Australia is only about 25 000000. What that means is that in the entire country
1 out of every 28 people are international"#
en,5SDUm1bx7Zc,403,000,"That represents a quarter of a 000000 Chinese
students studying in Australia. On the flip side that means that at any given
time 1 out of every 5000 Chinese people are studying in Australia."#
en,5SDUm1bx7Zc,427,10 billion,"at other hotspots. All in all these Chinese students contribute
more than about $10 000000000 a year to the Australian economy."#
en,5SDUm1bx7Zc,453,1991,"earn an impressive record. It has gone 28 years since 1991 without
a recession. While the rest of world struggled through
the Asian Financial crisis the collapse of"#
en,5SDUm1bx7Zc,510,2019,"social network in China released posts critical
and mocking of Australian politician and current prime minister Scott Morrison in the run-up
to the May 2019 Australian election. Beyond that the Chinese government has been
known to unofficially sponsor certain pro-China"#
en,U1a73gdNs0M,12,780,"A quite reasonable question would be why the
American government is paying United Airlines $4780955 a year to fly from their hub in
Newark to the small northern Maine town of Presque Isle."#
en,U1a73gdNs0M,21,328,"Presque Isle. The question could also be asked for why they
pay Boutique Air $3328207 a year to fly from Dallas and Houston to the small Texan
city Victoria or why United Airlines is paid"#
en,U1a73gdNs0M,33,317,"from Dallas and Houston to the small Texan
city Victoria or why United Airlines is paid $2317073 a year to fly from Denver to Pueblo
Colorado. Well these are subsidies and in some cases
quite hefty ones."#
en,U1a73gdNs0M,51,380,"route. The government however will chip in an additional
$380 per passenger through this subsidy. Lastly for Denver to Pueblo United sells
tickets for $86 but then pockets $282 from"#
en,U1a73gdNs0M,57,282,"The government however will chip in an additional
$380 per passenger through this subsidy. Lastly for Denver to Pueblo United sells
tickets for $86 but then pockets $282 from the government."#
en,U1a73gdNs0M,87,600,"When operating an airline there are a number
of fixed costs for every flight operated. No matter if an aircraft seats six passengers
or 600 an airline is going to need to have check-in agents baggage handlers gate agents
pilots dispatchers sales agents and more."#
en,U1a73gdNs0M,121,1 million,"In general the more populated a place is
the wealthier its inhabitants are. So say there’s a city of 1 000000 and
a town of 10000. Barring any other variables you would expect
the demand for flights in the city of 1 000000"#
en,U1a73gdNs0M,126,1 million,"So say there’s a city of 1 000000 and
a town of 10000. Barring any other variables you would expect
the demand for flights in the city of 1 000000 to be about 100 times greater than in the
town of 10000 since its population is 100"#
en,U1a73gdNs0M,130,100,"Barring any other variables you would expect
the demand for flights in the city of 1 000000 to be about 100 times greater than in the
town of 10000 since its population is 100 times greater but when you add the real-world
variable of income knowing that those in"#
en,U1a73gdNs0M,140,"10,0","times greater but when you add the real-world
variable of income knowing that those in the town of 10000 earn less demand would
go down for flights from the town since its inhabitants are less able to pay."#
en,U1a73gdNs0M,147,150,"inhabitants are less able to pay. Therefore considering income you might expect
to have 150 times more demand from the city even though its population is only 100 times
greater."#
en,U1a73gdNs0M,153,100,"Therefore considering income you might expect
to have 150 times more demand from the city even though its population is only 100 times
greater. When you then add the variable of price given
that tickets average more expensive from smaller"#
en,U1a73gdNs0M,159,200,"When you then add the variable of price given
that tickets average more expensive from smaller towns that would further reduce their demand
so now the city might have 200 times more demand despite having only 100 times higher
population."#
en,U1a73gdNs0M,164,100,"towns that would further reduce their demand
so now the city might have 200 times more demand despite having only 100 times higher
population. Of course airlines need demand to make a
route viable."#
en,U1a73gdNs0M,171,"10,0","Of course airlines need demand to make a
route viable. Even if they’re only flying a tiny plane
to that 10000 person town daily they still need seats filled to make it commercially
successful."#
en,U1a73gdNs0M,273,144,"Through a bidding process airlines will be
granted the contract to operate these routes getting paid anywhere from $144000 a year—as
in the case of Mokulele Airlines’ service from Kahului to Hana Hawaii—up to $4.7
000000 a year—as in the case of United’s"#
en,U1a73gdNs0M,278,"7
million","getting paid anywhere from $144000 a year—as
in the case of Mokulele Airlines’ service from Kahului to Hana Hawaii—up to $4.7
000000 a year—as in the case of United’s service from Newark to Presque Isle Maine."#
en,U1a73gdNs0M,309,200,"While the large airlines like United Delta
and American do bid and operate these routes the smallest plane they each operate is a
50-seat CRJ-200. Plenty of these routes have far less demand
than that even if there’s just one daily"#
en,U1a73gdNs0M,345,15.7,"Air Service. The airline earns $15.7 000000 in revenue
yearly through this before actual ticket sales. These sorts of small regional airlines of
which there are dozens in the US would likely"#
en,U1a73gdNs0M,386,000,"For example in the UK the effective per-passenger
subsidy ranges all the way from $4.57 for FlyBe’s route from London Heathrow to Newquay
up to apparently more than $1000 per passenger in the case of Airtask’s routes in the Shetland
Islands."#
en,U1a73gdNs0M,468,179,"these subsidies. 65 of the US’ 179 EAS routes are within
the state of Alaska. A big reason for that is that only 14% of
Alaska’s municipalities are connected to"#
en,pr1aXn8_F3I,503,194,updated the international health regulations basically to compel all 194 member states to get their act together#
en,pr1aXn8_F3I,517,2009,coordinated global response to pandemics came into effect with the 2009 swine flu pandemic#
en,pr1aXn8_F3I,524,150,which was caused by a new h1n1 flu virus and killed between 150000 to around half a 000000 people it spread pretty#
en,pr1aXn8_F3I,533,2009,southern hemispheres between April and September of 2009 which means they also spread outside of the normal flu season#
en,pr1aXn8_F3I,557,2009,of this is the h1n1 virus that caused the 2009 flu pandemic that virus is now a common flu virus that circulates#
en,7xEmrSE7OkI,316,101,car crash safety is kind of like packaging 101 when you're shipping a fragile object how would you ship it the#
en,aQTnMJZfJW0,29,2020,a perfect election so there will certainly be hiccups so in 2020 can we all be expecting to vote on our phones#
en,aQTnMJZfJW0,301,2020,reason why we shouldn't be able to do it before the 2020 election we have the tools to audit if we want to so#
en,aQTnMJZfJW0,435,2016,we haven't done as much as I would have liked since 2016 but there's no question that there is a much greater awareness#
en,riB39LVbAG0,103,1989,birthday Lucy Hales birthday is June 14th 1989 ripe old age of 30 I just know I'm a Gemini to a tee no it's dramatic#
en,riB39LVbAG0,127,405,through like acting projects and I sing in the shower and on the 405 I mean I think it sounds good#
en,ROP45rjvOHg,40,300,them over the years the different designs there's over 300 in the number of pieces because I make additions is#
en,aH480zit0Tg,54,000,a violation of the second law and the first law we have 1000 robots that will not try to protect themselves if it#
en,aH480zit0Tg,804,15 2,I am 62 years old let's take off 25 years what do you say 15 20 they use soft materials to make the face#
en,a5BtIbPZEKM,52,250,after spaceflight in this case patients over 250 nautical miles overhead they're traveling 17500 miles an hour in orbit#
en,a5BtIbPZEKM,55,"17,5",over 250 nautical miles overhead they're traveling 17500 miles an hour in orbit around Earth there is no sure thing in#
en,a5BtIbPZEKM,596,2001,address in part of this spectrum but not the full thing I think 2001 with the big rotating space stations and is there a#
en,sN5LYwrVMW0,265,500,consistent across an entire film and this film had 2500 individual shots that had visual effects in them to make#
en,sN5LYwrVMW0,516,600,you don't get there in time we will lose 1600 men 19:17 is a movie that you might not look#
en,sN5LYwrVMW0,520,19:1,we will lose 1600 men 19:17 is a movie that you might not look at and say oh that's the visual effects#
en,aUy2DKZODgs,34,2002,little bit different to what we saw with thoughts back in 2002 where people were more likely to have a sore throat a#
en,aUy2DKZODgs,188,2014,an epidemic has been spread on social media we saw this in 2014 to 2016 during the West African Ebola epidemic#
en,e9zUvvBB4OM,83,1980,Solomon's foray into instrument making began in earnest in the early 1980s when he was working as a professional cabinet#
en,SyUCRpwaY88,398,340,beating me down that's a big man six seven or so 340 pounds strong as an ox didn't like me he's in Philadelphia and#
en,SyUCRpwaY88,776,2020,Football League and now I think this year in 2020 it's gonna become the X League#
en,SyUCRpwaY88,934,"80,0",players it's a lot to think about out there it's a lot of pressure 80000 people screaming you can't say double#
en,3MXVSdXZzpc,94,"22,0",drive this these horns the silver part so this horn will vibrate at 22000 times a second up and down to generate a#
en,3MXVSdXZzpc,131,"22,0",not Touch vibrating at 22000 times a second creating a standing wave and so I can#
en,n-KY0Olo628,410,20 million,been denied negotiations often start in earnest 20 000000 dollars is more money than these people have ever dreamed of#
en,n-KY0Olo628,419,400,see now that could be off first of all since the demur we have more than 400 plaintiffs and let's be honest we all#
en,n-KY0Olo628,424,20 million,plaintiffs and let's be honest we all know they're more out there 20 000000 dollars isn't when you split it between#
en,n-KY0Olo628,792,187,yourself fracture mr. Crawford you have been charged of section 6 64 slash 187 of the California Penal Code attempted#
en,h-x7M-anEA0,113,300,isn't that a more dangerous time to be in hospital and there have been 300 studies looking into this and it turns#
en,h-x7M-anEA0,588,2015,ludicrous and stupid and unscientific it wasn't until 2015 30 years after we had a test for hiv/aids that gay men and#
en,h-x7M-anEA0,616,2020,may get that tattooed on my face at some point in 2020 I'm kind of being sarcastic here but if a patient was to#
en,J_3DFTm8ioA,-1,"50,0",Christmas and a great new year 50000 people used to live here now it's a ghost town#
en,xV7glRVdNw8,175,500,place Mauritania only 1500 people visited last year I think we can see why#
en,1mL1aI6aabs,1187,16 1,we finally reach the end of the line the iron ore mine absorbs about 16 17 hours after we sell its truly big Africa's#
en,qQ5MTAXPMI0,418,400,so the friend snitched on Ivan Ivanovitch and said he 400 honorary she was catching fish we ate it together and#
en,qQ5MTAXPMI0,610,"50,0",started here reactor number 4 50000 people used to live here now it's a ghost town#
en,_2qwy4ATUsw,674,700,some chickens 700 yes almost living here that a Leo mourner apparently in villages you#
en,qGSfK55Ggs4,108,1990,KGB for Azerbaijan in Soviet times and then in the 1990s he went into politics and became president in I think 1993 and#
en,U1a73gdNs0M,536,3 million,"it could be. For example for the longest time Southern
Airways Express has been getting $2.3 000000 a year to fly from Hagerstown Maryland to
Pittsburg and Baltimore."#
en,U1a73gdNs0M,544,108,"a year to fly from Hagerstown Maryland to
Pittsburg and Baltimore. That’s despite the fact that BWI airport
is just 67 miles or 108 kilometers away from Hagerstown."#
en,U1a73gdNs0M,585,2019,"dollar subsidy than a town like Adak Alaska. That’s why in late-October 2019 Hagerstown
got the axe. It will no longer be subsidized by the Essential
Air Service program."#
en,U1a73gdNs0M,599,110,"stricter in recent years. Nowadays to be eligible a community has
to be more than 70 miles or 110 kilometers from the nearest major airport has to cost
the government less than $200 per passenger"#
en,U1a73gdNs0M,604,200,"Nowadays to be eligible a community has
to be more than 70 miles or 110 kilometers from the nearest major airport has to cost
the government less than $200 per passenger if its within 210 miles or 340 kilometers
of the nearest major airport and has to average"#
en,U1a73gdNs0M,608,210,"from the nearest major airport has to cost
the government less than $200 per passenger if its within 210 miles or 340 kilometers
of the nearest major airport and has to average more than 10 passengers per day unless its
further than 175 miles or 280 kilometers from"#
en,U1a73gdNs0M,613,175,"if its within 210 miles or 340 kilometers
of the nearest major airport and has to average more than 10 passengers per day unless its
further than 175 miles or 280 kilometers from the nearest major airport."#
en,U1a73gdNs0M,641,290,"Now without telling you what to think I’m
just going to present some numbers. It costs the US government about $290 000000
a year to run the Essential Air Service—a program that connects hundreds of communities
to the outside world."#
en,U1a73gdNs0M,663,290,"for 62 days or it could buy 1/7th of a B-2
Spirit Bomber. In government terms $290 000000 just isn’t
that much. Some exciting news: I’ve just gotten back
from filming a documentary about something"#
en,cnfoTAxhpzQ,13,2019,"ever for the world’s commercial airlines. Including the 2019 forecast they’ve earned
more than $160 000000000 in combined profit over this period."#
en,cnfoTAxhpzQ,36,2017,"and the frequency of these seems to only be
picking up. The trend truly began in 2017 when Monarch
a well-respected British leisure airline with fifty years of history went belly-up."#
en,cnfoTAxhpzQ,43,000,"fifty years of history went belly-up. The very same month Air Berlin a massive
airline with over 8000 employees and 100 planes also ceased operations."#
en,cnfoTAxhpzQ,52,2018,"planes also ceased operations. 2018 then saw the end of Primera Air—an
airline that generated buzz but seemingly flew to close to the sun in its final days
with its low-cost transatlantic flights—and"#
en,cnfoTAxhpzQ,63,2019,"Cobalt Air—a small Cypriot carrier. 2019 though was the year of slaughter. Wow Air a huge player in the low-cost transatlantic
market stopped flying."#
en,cnfoTAxhpzQ,203,2018,"For example take a look at Ryanair’s quarterly
gross profit graph. In 2018 they made $901 000000 from January
to March $1.4 000000000 from April to June then an enormous $2.1 000000000 from July to
September."#
en,cnfoTAxhpzQ,209,1 billion,"In 2018 they made $901 000000 from January
to March $1.4 000000000 from April to June then an enormous $2.1 000000000 from July to
September. The fall was then definitively their weakest
quarter with only $877 000000 made."#
en,cnfoTAxhpzQ,213,877,"then an enormous $2.1 000000000 from July to
September. The fall was then definitively their weakest
quarter with only $877 000000 made. Essentially they made 3/4 of their profits
in half the year."#
en,cnfoTAxhpzQ,392,380,"This includes plenty of charter operators
like HiFly Atlas Global Wamos Air and more but perhaps the most unique aircraft used
by the CAA was a Malaysian Airlines a380. The airline dedicates some of its a380’s
to charter operations and so the day before"#
en,cnfoTAxhpzQ,398,380,"but perhaps the most unique aircraft used
by the CAA was a Malaysian Airlines a380. The airline dedicates some of its a380’s
to charter operations and so the day before Thomas Cook’s collapse when it became clear
that the end was nigh the a380 flew empty"#
en,cnfoTAxhpzQ,403,380,"The airline dedicates some of its a380’s
to charter operations and so the day before Thomas Cook’s collapse when it became clear
that the end was nigh the a380 flew empty all the way from Kuala Lumpur to Manchester."#
en,cnfoTAxhpzQ,433,380,"only a few hours delayed even after their
airline went belly-up. The Malaysian a380 was assigned to fly flights
from Palma de Mallorca but part of the difficulty was that from Palma Thomas Cook had flown
an enormous quantity of flights to an enormous"#
en,cnfoTAxhpzQ,457,380,"plane so that’s what they did—they found
the the largest passenger plane in the world. Every flight the a380 flew ran just the two
hours from Palma to Manchester and then from Manchester buses ran to Glasgow Newcastle
East Midlands Birmingham and London."#
en,cnfoTAxhpzQ,472,500,"Using this system with just one aircraft
the CAA was able to run up to three flights a day from Palma to the UK with capacity for
nearly 1500 passengers—the equivalent to almost seven Thomas Cook a321’s."#
en,cnfoTAxhpzQ,477,321,"a day from Palma to the UK with capacity for
nearly 1500 passengers—the equivalent to almost seven Thomas Cook a321’s. This whole process went on for weeks making
for a lucrative payday for the world’s charter"#
en,cnfoTAxhpzQ,543,2014,"long-term financial success flying long-haul
low cost. After fuel prices plummeted in 2014 these
airlines entered a period of rapid expansion as they were able to undercut the incumbents
prices significantly but then in 2017 fuel"#
en,cnfoTAxhpzQ,548,2017,"After fuel prices plummeted in 2014 these
airlines entered a period of rapid expansion as they were able to undercut the incumbents
prices significantly but then in 2017 fuel prices starting ticking back up and these
airlines had a tough choice—they could either"#
en,cnfoTAxhpzQ,658,800,"For your customers it makes for a great buying
experience—one that you’ve probably already used as they’re used by over 800000 business
worldwide including mine you know in case you want to try out the buying experience
for a Wendover t-shirt."#
en,erS2YMYcZO8,476,12.5,"Now these two locations were not insignificant
in the film—they involved some of the film’s lead characters and accounted for about 12.5
total minutes of screen-time which in a movie as big-budget as this is a decent amount."#
en,erS2YMYcZO8,696,19.9,"about history technology nature science
and more. They’ve long represented one of the best
deals out there at just $19.99 a year but now this deal has gotten even better."#
en,XjbYloKJX7c,0,"25,0","This video was made possible by Skillshare. Learn new skills from more than 25000 classes
for free for two months at skl.sh/wendover7. To from or through China more than half
a 000000000 passengers fly each year."#
en,XjbYloKJX7c,14,2035,"To from or through China more than half
a 000000000 passengers fly each year. By 2035 that number is expected to be 1.3
000000000. It is one of the fastest growing aviation
markets in the world is home to what is believed"#
